school_id,school_name,url_address,address,postal_code,telephone_no,telephone_no_2,fax_no,fax_no_2,email_address,mrt_desc,bus_desc,principal_name,first_vp_name,second_vp_name,third_vp_name,fourth_vp_name,fifth_vp_name,sixth_vp_name,dgp_code,zone_code,type_code,nature_code,session_code,mainlevel_code,sap_ind,autonomous_ind,gifted_ind,ip_ind,mothertongue1_code,mothertongue2_code,mothertongue3_code,alp_domain,alp_title,llp_domain1,llp_title1,llp_domain2,llp_title2
308,WEST SPRING PRIMARY SCHOOL,http://www.westspringpri.moe.edu.sg,60   Bukit Panjang Ring Road,679946,63144192,na,na,63140648,westspring_ps@moe.edu.sg,Jelapang LRT,"920, 922",MR WILLY TAN NGUAN PENG,MDM KUM LAI MENG,MR SIM KOOI SUEN,,,,,BUKIT PANJANG,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,Science,Sustaining the Earth with Applied Solutions (SEAS),Sports & Outdoor Education,Joyful ExperienC.E. @ West Spring (ExperienC.E. ? Experience Challenging Endeavours),,
309,WEST SPRING SECONDARY SCHOOL,http://www.westspringsec.moe.edu.sg,61   SENJA  ROAD,677737,68920369,na,68929468,na,westspringss@moe.edu.sg,"JELAPANG LRT, SENJA LRT","920, 972, 976",MR TAN CHIN ENG ADOLPHUS,MR LIM HAN SENG ANDREW,MR V SIVA KUMAR,,,,,BUKIT PANJANG,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,Languages & Humanities,Effective Communication and Critical Thinking through Media Literacy,Sports & Outdoor Education,"FOCUS (Finding, Optimising, Communicating, Understanding Sports)",,
310,WEST VIEW PRIMARY SCHOOL,http://www.westviewpri.moe.edu.sg,31   SENJA ROAD,677742,67600178,na,67600147,na,wvps@moe.edu.sg,"Bukit Panjang MRT, SENJA LRT (A13)","170,171,176,178,180,000,000,000,000,000",MR EDDIE FOO CHIT CHEONG,MDM LAI SEOW POH,,,,,,BUKIT PANJANG,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,Science,F.R.I.E.N.D of Earth,Music & Performing Arts,"ACE the Arts (Appreciate, Create, Explore to Excel)",,
311,WESTWOOD PRIMARY SCHOOL,http://www.westwoodpri.moe.edu.sg,1    Jurong West Street 73,649188,64121690,na,67945084,na,westwood_ps@moe.edu.sg,Boon Lay MRT Station,"181, 502 & 243",MR MAH SENG THONG ANDREW,MRS RUTH TAI MEI FEN,MR LOW MIN CHYE,,,,,JURONG WEST,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,Innovation & Enterprise,Positive Design Applied Learning Programme,Community Service & Student Leadership,Inspiring Student Leadership and Community Service through Positive Education,,
312,WESTWOOD SECONDARY SCHOOL,http://www.westwoodsec.moe.edu.sg,11   JURONG WEST STREET 25,648350,67929737,na,67929738,na,WESTWOOD_SS@MOE.EDU.SG,BOON LAY MRT,"172, 181, 181M, 185, 199, 405, 974",MR ABDUL HARRIS B SUMARDI,MISS TAN MING MING,,,,,,JURONG WEST,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,Business & Entrepreneurship,Innovation & Social Entrepreneurship,Music & Performing Arts,Arts for Life (AfL),,
313,WHITE SANDS PRIMARY SCHOOL,http://www.whitesandspri.moe.edu.sg,2    PASIR RIS ST 11,519075,69229100,na,65815013,na,wsps@moe.edu.sg,Pasir Ris MRT Station,"12, 17, 21, 39, 53, 81, 518, 109",MDM WONG LIN LIN AUDREY,MDM GOH SWEE LIN EVELYN,MS REZINA KHAN D/O ABDUL RAHIM,,,,,PASIR RIS,EAST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,ICT & Media,Digital Media in Aesthetics & Languages,Visual & Performing Arts,Visual Art,,
314,WHITLEY SECONDARY SCHOOL,http://www.whitleysec.moe.edu.sg,30   BISHAN STREET 24,579747,64561336,na,64591330,na,WHITLEY_SS@MOE.EDU.SG,"BISHAN MRT, MARYMOUNT MRT","13, 52, 54, 74, 74E, 88, 162, 162M,  588, 410, 851, 852",MDM S SAROJA,MR TYEBALLY AZIZ,MR KANG LENG KHIM VINCENT,,,,,BISHAN,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,Languages,Speech Communication Arts,Community & Youth Leadership,Active Citizenship for Social Change,,
315,WOODGROVE PRIMARY SCHOOL,http://www.woodgrovepri.moe.edu.sg/,2    WOODLANDS DRIVE 14,738079,68943371,na,68943372,na,WOODGROVE_PS@MOE.EDU.SG,Woodlands MRT Station,901,MS ADELINE TAN WEE KIAW,MRS AHKEELA JULIA EDISON,DR. NG SIEW HIANG SALLY,,,,,WOODLANDS,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,Languages,Effective Communication via Drama,Music & Performing Arts,Shine and Succeed through Dance,,
316,WOODGROVE SECONDARY SCHOOL,https://woodgrovesec.moe.edu.sg/,3    WOODLANDS AVENUE 6,738990,68932564,na,68934458,na,woodgrove_ss@moe.edu.sg,"WOODLANDS MRT, WOODLANDS SOUTH MRT","901, 901M",MR CHUA CHOR HUAT,MR TAN BOON CHENG,MISS FOO SIEW YONG,,,,,WOODLANDS,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,STEM,Materials Science for Sustainable Living,Community & Youth Leadership,Learners and Leaders for Life,,
317,WOODLANDS PRIMARY SCHOOL,http://www.woodlandspri.moe.edu.sg,10   WOODLANDS DRIVE 50,738853,62697410,na,63671165,na,wdp@moe.edu.sg,Woodlands,912 & 912E,MISS KUCK LI LIAN LILLIAN,MDM WONG YEN LING,MDM KOMATHI D/O GOVINDASAMY,,,,,WOODLANDS,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,Languages,Joy of Learning Languages (JOL2@WOODS),Sports & Outdoor Education,Sports Performance And Character Education (SPACE),,
318,WOODLANDS RING PRIMARY SCHOOL,HTTP://www.woodlandsringpri.moe.edu.sg,11   WOODLANDS RING ROAD,738240,63643679,na,63643490,na,WRPS@MOE.EDU.SG,Admiralty MRT Station,912,MISS GEETHA D/O DORAISAMY,"MR BOH CHEK KEOW, THOMAS",,,,,,WOODLANDS,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,Science,Investigative Project Work @ WRPS,,,,
319,WOODLANDS RING SECONDARY SCHOOL,http://www.woodlandsringsec.moe.edu.sg,10   WOODLANDS RING ROAD,738239,63643712,na,63643713,na,wrss@moe.edu.sg,ADMIRALTY MRT,912,MDM NG SIEW BEE,MDM NUR HIDAYANI IBRAHIM,MDM KOMATHI D/O P KESAVAN,,,,,WOODLANDS,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,STEM,The Robotics Education & Enterprise (TREE),Community & Youth Leadership,Student Leadership Development through Involvement in the Community Programme,,
320,WOODLANDS SECONDARY SCHOOL,http://www.woodlandssec.moe.edu.sg,11   MARSILING ROAD,739111,68494400,na,62691774,na,wdl_ss@moe.edu.sg,"MARSILING MRT, WOODLANDS MRT","913, 913M, 913T, 178, 856, 903",MDM TAN YANG FERN,MDM MASAYU BINTE MAHMUD,MR CHEN BING HONG,,,,,WOODLANDS,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,STEM,"Real Food, Real Science",Community & Youth Leadership,Active Glocal Citizens Programme,,
321,XINGHUA PRIMARY SCHOOL,http://www.xinghuapri.moe.edu.sg,45   HOUGANG AVENUE 1,538882,62889121,na,62838831,na,XINGHUA_PS@MOE.EDU.SG,Kovan MRT Station,"Bus services 53, 62, 112, 113, 115",MR CHEW MUN WAI,MR CHONG CHOONG HIAN,,,,,,HOUGANG,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,Interdisciplinary,Students as Advocates of Environmental Issues in the Community,Visual Arts & Design,Developing Higher Order Thinking Through Visual Art,,
322,XINGNAN PRIMARY SCHOOL,http://www.xingnanpri.moe.edu.sg,5    JURONG WEST STREET 91,649036,67913679,na,67921493,na,XINGNAN_PS@MOE.EDU.SG,Pioneer MRT Station,Bus 99 & 241,MR CHAN GEOK ANN CHARLES,MDM S ANITHA,MRS ONG LAY KHIM,,,,,JURONG WEST,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,Science,Xingnan Explorers,Music & Performing Arts,FLAIR@XINGNAN ? An experience with Performing Arts,,
323,XINMIN PRIMARY SCHOOL,http://www.xinminpri.moe.edu.sg/,9    HOUGANG AVENUE 8,538784,62835479,na,62880334,na,xinmin_ps@moe.edu.sg,Nil,"74, 147, 165, 112",MDM TAN KAY LING,MR MOHAMED YAZEED BIN MOHAMED SAID,,,,,,HOUGANG,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,,,Community Service & Student Leadership,Cultivating a Life of Values and Excellence (CLOVE),,
324,XINMIN SECONDARY SCHOOL,http://www.xinminsec.moe.edu.sg,11   HOUGANG AVENUE 8,538789,62889382,na,63851068,na,xinminss_email@schools.gov.sg,HOUGANG MRT,"25, 43, 43M, 55, 70, 70A, 70B, 70M, 72, 72A, 73, 73A, 74, 74E, 88, 88A, 103, 109, 109A, 112, 116, 132, 147, 159, 159A, 161, 165, 329, 660, 854, 854E",MR TAN KUO CHEANG,MDM NURAZIAN BINTE BAJURI,MDM WU DANPING,,,,,HOUGANG,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,Yes,No,No,Chinese,Malay,Tamil,,,,,,
325,XISHAN PRIMARY SCHOOL,https://www.xishanpri.moe.edu.sg/,8    YISHUN STREET 21,768611,67588837,na,67588361,na,XISHAN_PS@MOE.EDU.SG,o   Alight at Yishun MRT Station o   Take Exit C o   Walk towards Yishun Street 21,"Along Yishun Ave 2,take Bus Service 117, 169, 804, 812, 965. Alight at Blk 220. Along Yishun Ring Road,take Bus Service 1N, 800, 804, NR1. Alight at Blk 227 or 236.",MRS QUEK-SIM KIM LIANG ANNE,MISS LATHA D/O SINASAMY,,,,,,YISHUN,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,Languages,News Enrichment Xishanites Unitedly Share (NEXUS),Sports & Outdoor Education,Empowerment through Sports Education,,
326,YANGZHENG PRIMARY SCHOOL,http://www.yangzhengpri.moe.edu.sg/,15   SERANGOON AVENUE 3,556108,62846298,na,62879778,na,YZPS@MOE.EDU.SG,Serangoon Station,"58 & 105 (Outside the school, Serangoon Ave 3) 133 & 135(Serangoon Ave 2)",MRS LIM- FOO BOON CHING,MDM NG LI YI,,,,,,SERANGOON,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,,,Community Service & Student Leadership,Student Leadership and Life Skills Development through Uniformed Groups,,
327,YEW TEE PRIMARY SCHOOL,http://www.yewteepri.moe.edu.sg,10   CHOA CHU KANG ST 64,689100,67670027,na,67675450,na,YTPS@MOE.EDU.SG,Yew Tee MRT Station,307,MISS ANG MUI KHOONG,MDM SIM EE KOON PATRICIA,MDM TOH GUAT HWA PAULINE,,,,,CHOA CHU KANG,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,Interdisciplinary,"D.R.E.A.M.@Yew Tee (Developing Reflective Learners, Empowering Creative Minds)",Sports & Outdoor Education,Holistic Enriching and Rewarding Outdoor Education & Sports (HEROES) @ YTPS,,
328,YIO CHU KANG PRIMARY SCHOOL,http://www.yiochukangpri.moe.edu.sg,1    HOUGANG STREET 51,538720,63851365,na,63855915,na,admin_yckps@moe.edu.sg,Hougang MRT Station Yio Chu Kang MRT Station,"88,101,109,159,161 and 325",MR NG AIK BOON,MR CHAN TUCK CHEONG,MDM RAMACHANDRA SUGUNA,,,,,HOUGANG,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,Science,ESTEM@YCKPS (ALP in Environmental STEM-based applied learning AT YCKPS),Music & Performing Arts,CREATE@ YCKPS,,
329,YIO CHU KANG SECONDARY SCHOOL,http://www.yiochukangsec.moe.edu.sg,3063 ANG MO KIO AVENUE 5,569868,64560669,na,65522927,na,yckss@moe.edu.sg,YIO CHU KANG MRT,"13, 45, 86, 138, 162, 269, 851, 852, 853",MRS LIM CAROL,MISS S G SARAH ABDULLAH,MR LIM HOCK CHYE KEVIN,,,,,ANG MO KIO,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,STEM,Developing inquiring minds and creative learners through Arduino,Music & Performing Arts,"Growing Character Leadership through Arts, Media and Design",,
330,YISHUN INNOVA JUNIOR COLLEGE,https://yijc.moe.edu.sg/,3    YISHUN RING ROAD,768675,62579873,na,62574373,na,yijc@moe.edu.sg,"Yishun, Khatib","167, 169, 171, 800, 812,",MR MICHAEL DE SILVA,MR TAY YUAN ZHUANG,MR LIM KAH LEONG MARC,,,,,YISHUN,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,FULL DAY,JUNIOR COLLEGE,No,No,No,No,Chinese,Malay,Tamil,,,,,,
331,YISHUN PRIMARY SCHOOL,http://www.yishunpri.moe.edu.sg,500  YISHUN RING ROAD,768679,62577461,na,67554198,na,YPS@MOE.EDU.SG,Yishun,Translink Feeder Service 800 & 812,MR CHAN WENG YEW MARVIN,MR SADANANDHAN S/O PALANI ANANDAN,MR TAN YEW LEE,,,,,YISHUN,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,Science,"Work as a Team, Be Environmentally Green",Music & Performing Arts,"Viva De Symphonie ? Championing Values: Living, Learning and Growing through Music",,
332,YISHUN SECONDARY SCHOOL,http://www.yishunsec.moe.edu.sg,4    YISHUN STREET 71,768516,68767129,na,67557748,na,YISHUN_SS@MOE.EDU.SG,"YISHUN MRT, KHATIB MRT","167,  169,  171,  800,  807, 811, 812,  856,  858,  859,  860,  969, 980",MRS REGINA LEE,MR TAN HOCK CHUAN MICHAEL,MR TAY HIANG SOON,,,,,YISHUN,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,Aesthetics,"Sonic Arts ? Applied Learning in Music, Media and Technology",Community & Youth Leadership,Leadership for Life,,
333,YISHUN TOWN SECONDARY SCHOOL,http://www.yishuntownsec.moe.edu.sg,6    YISHUN STREET 21,768610,67587219,na,67559112,na,YTSS@MOE.EDU.SG,YISHUN MRT,"39, 85, 171, 800, 803, 804, 806, 811, 812, 851, 852, 853, 853C, 854, 854E, 855, 856, 857, 859, 860",MR NG TEO HENG,MR OW WENG KEONG,MR LOONG CHIEH YUNG (LONG JIRONG),,,,,YISHUN,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,Yes,No,No,Chinese,Malay,Tamil,,,,,,
334,YU NENG PRIMARY SCHOOL,http://www.ynps.moe.edu.sg/,56   BEDOK NORTH ST 3,469623,64490121,na,64498564,na,YNPS@MOE.EDU.SG,"Bedok MRT Station (East-West Line), Bedok Reservoir MRT STation (Downtown line)","14, 17, 18, 28, 66, 67, 69, 225",MR NG YEOW LING,MRS TAY-LEE LI THENG,MISS ONG PEI FEN JAMIE,,,,,BEDOK,EAST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,na,ICT & Media,The 3E Experience @ YNPS: Nurturing Future-Ready 21st Century Learners,Sports & Outdoor Education,GOal GR3IT ? Character Development through Sports @ Yu Neng Primary,,
335,YUAN CHING SECONDARY SCHOOL,http://www.yuanchingsec.moe.edu.sg,103  YUAN CHING ROAD,618654,62612489,na,62616275,na,YCSS@MOE.EDU.SG,LAKESIDE MRT,"98, 154, 154A, 180, 182, 187, 240, 240A, 246",MS NG SOOK KIT,MR LOH KOK NIAM VINCENT,MR CHEONG LIT SERN WESLEY,,,,,JURONG WEST,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,STEM,Marine Robotics,Sports & Outdoor Education,gRowing Values through Sports and Outdoor Education,,
336,YUHUA PRIMARY SCHOOL,http://www.yuhuapri.moe.edu.sg,158  JURONG EAST STREET 24,609558,65605062,na,65648278,na,YUHUA_PS@MOE.EDU.SG,"Jurong East, Bukit Batok","98,98A,187,333,502,507,NR5",MDM TENG LAI KWAN,MDM HEATHER SIM SIAW CHENG,MDM ZOEY LIM CHING SIA,,,,,JURONG EAST,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,Interdisciplinary,Think@Yuhua ? Developing Critical and Creative Thinkers,Music & Performing Arts,Building Good Character through Music and the Performing Arts,,
337,YUHUA SECONDARY SCHOOL,http://www.yuhuasec.moe.edu.sg,35   JURONG WEST STREET 41,649406,65661985,na,65696689,na,YUHUA_SS@MOE.EDU.SG,LAKESIDE MRT,"49, 98, 99, 157, 180, 185, 187, 198, 334, 335, 502","MR PANG CHIN KEAT, KEVIN",MR TAN WEIMING BRIAN,MR CHNG PUAY KEONG,,,,,JURONG WEST,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,STEM,"Coding, Design, Thinking and Robotics (CODER)",Music & Performing Arts,"MELODY- Music Empowered Learners, Our Dynamic Yuhuans",,
338,YUMIN PRIMARY SCHOOL,http://www.yuminpri.moe.edu.sg,3    TAMPINES STREET 21,529393,67811262,na,67845554,na,YUMIN_PS@MOE.EDU.SG,Tampines MRT Station,na,MDM CHILUKURI DIMPS RAO,MR ABDUL MUTALIB B MOHAMMED AMIN,MRS SHARON CLARISSA FOO,,,,,TAMPINES,EAST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,na,Coding,"I3QUEST ?Question, Imagine, Innovate, Inspire",Community Service & Student Leadership,"Compassionate Champions, Rooted Singaporeans, Citizens of the World ? Developing 21st CC in Yumin Champions",,
339,YUSOF ISHAK SECONDARY SCHOOL,http://www.yusofishaksec.moe.edu.sg,11   BUKIT BATOK STREET 25,658712,65009800,na,65675502,na,yiss@moe.edu.sg,BUKIT BATOK MRT,"61, 66, 77, 106, 157, 174, 178, 506, 852, 963",MDM LEE WEE LIN MAUREEN,MR WILSON TAY SWEE KIAT,,,,,,BUKIT BATOK,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,STEM,"Programme for Authentic Science, Technology and Environmental Learning",Music & Performing Arts / Visual Arts & Design,H2eArts in Tune Programme: History & Heritage through Arts & Music Programme,,
340,YUYING SECONDARY SCHOOL,http://www.yuyingsec.moe.edu.sg,47   HOUGANG AVENUE 1,538884,62827968,na,62871607,na,yuying_ss@moe.edu.sg,"KOVAN MRT, SERANGOON MRT, HOUGANG MRT","25, 51, 53, 53M, 55, 62, 87, 113, 119, 151, 854",MR LO CHEE LIN,MDM NIAM HWEE PENG,MR FOO JUNG HIN SIMON,,,,,HOUGANG,SOUTH,GOVERNMENT-AIDED SCH,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,Business & Entrepreneurship,Fostering  Inventive and  Critical Thinking through Design Thinking for Enterprising Learners,Community & Youth Leadership,Totally Wholesome Engaged and Empowered TeenS (TWEETS),,
341,ZHANGDE PRIMARY SCHOOL,http://www.zhangdepri.moe.edu.sg/,51   Jalan Membina,169485,62740357,na,62763042,na,ZHANGDE_PS@MOE.EDU.SG,Tiong Bahru MRT Station,"16,33,63,123,195,605,851,14,65,147,167,196,197,961",MDM RITA RAJLAL,MISS TAY HWEE LIN,MRS PEGGY KOH,,,,,BUKIT MERAH,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,Science,Developing Zhangde GIVER3S Values Through Environment Education,,,,
342,ZHENGHUA PRIMARY SCHOOL,http://www.zhenghuapri.moe.edu.sg,9    Fajar Road,679002,67697478,na,67636459,na,zhenghua_ps@moe.edu.sg,LRT: Fajar Station,"190, 184, 187, 700, 700A, 921",MDM WONG HIAN HWEE CONSTANCE,MDM JOSEPHINE SNG,MISS SANTHANA MARY D/O POOBALAN,,,,,BUKIT PANJANG,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,Interdisciplinary,Advocates and Innovators for Sustainable Living,Music & Performing Arts,Aesthetics Appreciation through Dance Arts Education,,
343,ZHENGHUA SECONDARY SCHOOL,http://www.zhenghuasec.moe.edu.sg,91   SENJA ROAD,677741,67639455,na,67633577,na,ZHENGHUA_SS@MOE.EDU.SG,JELAPANG LRT,"920, 922, 976",MR LIN YUCHENG EUGENE,MR PHOR HOAY GUAN,MDM TAN PEI LEE ELAINE,,,,,BUKIT PANJANG,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,STEM,Game Design and Simulation and Robotics,Sports & Outdoor Education,Outdoor Education for Character & Leadership Development,,
344,ZHONGHUA PRIMARY SCHOOL,http://www.zhonghuapri.moe.edu.sg,12   SERANGOON AVENUE 4,556095,62835413,na,62823882,na,zhonghua_ps@moe.edu.sg,"Ang Mo Kio MRT, Bishan MRT, Serangoon MRT","Boundary Road: 22,24,53,105,156,315,853,501,502 Yio Chu Kang Road: 70,76,103,147,156,501,502",MDM ROSTINAH BTE MOHAMAD SAID,MDM THAM SIEW LENG,MRS TRINA YEE-POOK SIM NAR,,,,,SERANGOON,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,PRIMARY,No,No,No,No,Chinese,Malay,Tamil,STEM,ZPS STE(A)M ? Thinknovate,Community Service & Student Leadership,Green Education Movement @ Zhonghua Primary School (GEM@ZPS),,
345,ZHONGHUA SECONDARY SCHOOL,http://www.zhonghuasec.moe.edu.sg,13   SERANGOON AVENUE 3,556123,62824339,na,62823472,na,ZHONGHUA_SS@MOE.EDU.SG,SERANGOON MRT,"22, 43, 45, 53, 58, 70, 81, 82, 100, 101, 103, 105, 107, 109, 133, 135, 147, 153, 158, 315, 317, 853",MISS LOW SHIOK CHENG CINDY,MR KOH KAI HONG,,,,,,SERANGOON,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,Yes,No,No,Chinese,Malay,na,,,,,,
